booking_id,booking_date,travel_date,channel,trip_type,cabin,airline,origin,destination,route_band,pax_count,base_fare_usd,taxes_usd,total_usd,cost_usd,profit_usd,booking_status,cancel_reason,lead_time_days,season
BK-012172,2021-03-13,2021-05-13,Corporate,Round-trip,Economy,KU,KWI,DAC,Medium,4,2130.04,307.24,2437.28,2416.36,20.92,Cancelled,COVID restriction,61,Spring
BK-012173,2016-03-23,2016-05-28,WhatsApp,One-way,Economy,GF,KWI,FRA,Long,4,2351.6,272.06,2623.66,2367.16,256.5,Ticketed,,66,Spring
BK-012174,2022-08-11,2022-09-12,Online,Round-trip,Business,EY,KWI,ISB,Medium,1,733.11,93.27,826.38,715.85,110.53,Ticketed,,32,Autumn
BK-012175,2016-11-04,2016-12-16,Phone,Round-trip,Economy,G9,KWI,MAA,Medium,6,3753.54,760.82,4514.36,3712.22,802.14,Cancelled,Customer no-show,42,Winter
BK-012176,2016-04-08,2016-05-22,Corporate,One-way,Economy,KU,KWI,VIE,Long,1,1378.62,153.14,1531.76,1481.32,50.44,Ticketed,,44,Spring
BK-012177,2017-09-23,2017-10-14,Online,Round-trip,Business,AI,KWI,HYD,Medium,1,790.32,171.89,962.21,912.15,50.06,Ticketed,,21,Autumn
BK-012178,2024-09-07,2024-12-21,Online,Round-trip,Economy,IB,KWI,BCN,Long,2,1834.5,388.29,2222.79,1838.68,384.11,Ticketed,,105,Winter
BK-012179,2023-05-11,2023-07-22,WhatsApp,Round-trip,Business,KU,KWI,SSH,Medium,6,7160.76,1051.52,8212.28,8139.54,72.74,Ticketed,,72,Summer
BK-012180,2024-07-04,2024-07-14,Corporate,One-way,Economy,RJ,KWI,CAI,Medium,2,499.32,73.78,573.1,480.54,92.56,Ticketed,,10,Summer
BK-012181,2017-01-08,2017-02-04,Online,Round-trip,Business,SG,KWI,BLR,Medium,3,3147.81,625.33,3773.14,3856.85,-83.71,Ticketed,,27,Winter
BK-012182,2015-06-13,2015-09-03,Online,Round-trip,First,FR,KRT,BCN,Long,1,3091.03,442.41,3533.44,3283.09,250.35,Ticketed,,82,Autumn
BK-012183,2024-09-09,2024-10-18,Online,One-way,PremiumEconomy,EK,SHJ,CCU,Medium,1,407.52,78.48,486.0,441.05,44.95,Ticketed,,39,Autumn
BK-012184,2019-11-26,2019-12-29,Online,Round-trip,Economy,BA,KWI,CDG,Long,3,1958.55,210.51,2169.06,1803.91,365.15,Ticketed,,33,Winter
BK-012185,2023-04-20,2023-04-28,Online,One-way,Economy,GF,KWI,AMS,Long,2,2100.48,292.94,2393.42,2094.28,299.14,Ticketed,,8,Spring
BK-012186,2016-05-22,2016-08-14,Walk-in,Multi-city,Economy,QR,KWI,SHJ,Short,3,405.09,88.21,493.3,404.86,88.44,Ticketed,,84,Summer
BK-012187,2019-07-03,2019-07-17,Online,One-way,Business,PK,BAH,MUX,Medium,2,2821.98,361.68,3183.66,2622.12,561.54,Ticketed,,14,Summer
BK-012188,2017-03-10,2017-06-03,Online,Multi-city,Economy,MU,PER,PEK,Long,2,897.74,97.74,995.48,833.8,161.68,Ticketed,,85,Summer
BK-012189,2021-07-25,2021-08-26,WhatsApp,Round-trip,Economy,SV,BAH,RUH,Short,1,100.3,11.75,112.05,102.0,10.05,Ticketed,,32,Summer
BK-012190,2025-08-04,2025-08-15,Online,Round-trip,Economy,KU,KWI,LAX,VeryLong,1,1761.53,195.05,1956.58,1738.85,217.73,Ticketed,,11,Summer
BK-012191,2022-12-27,2023-03-11,Online,One-way,Economy,6E,MED,BOM,Medium,5,2833.45,349.63,3183.08,3111.1,71.98,Ticketed,,74,Spring
BK-012192,2024-09-01,2024-11-03,Walk-in,Round-trip,Business,SV,KWI,MNL,Long,5,6350.35,976.06,7326.41,6277.52,1048.89,Ticketed,,63,Autumn
BK-012193,2022-07-19,2022-09-14,WhatsApp,Round-trip,Economy,SG,KWI,BOM,Medium,3,857.31,139.72,997.03,963.61,33.42,Ticketed,,57,Autumn
BK-012194,2016-03-14,2016-05-06,Online,Round-trip,Economy,AZ,NJF,MXP,Medium,2,768.12,113.41,881.53,821.12,60.41,Ticketed,,53,Spring
BK-012195,2019-02-07,2019-04-01,WhatsApp,One-way,Business,FZ,JED,LOS,Long,5,10236.2,1281.29,11517.49,10812.54,704.95,Ticketed,,53,Spring
BK-012196,2024-08-18,2024-11-09,Online,Round-trip,Economy,RJ,AMM,DAR,Long,2,1329.24,133.99,1463.23,1356.75,106.48,Ticketed,,83,Autumn
BK-012197,2020-07-08,2020-07-19,WhatsApp,One-way,PremiumEconomy,MS,LHR,HRG,Medium,4,3997.36,423.08,4420.44,3785.47,634.97,Cancelled,COVID restriction,11,Summer
BK-012198,2023-09-20,2023-10-29,Online,One-way,Economy,SV,DMM,CCU,Medium,1,317.59,62.52,380.11,382.96,-2.85,Ticketed,,39,Autumn
BK-012199,2018-04-18,2018-04-27,Online,One-way,Economy,SV,MED,PVG,VeryLong,1,887.16,112.42,999.58,890.18,109.4,Ticketed,,9,Spring
BK-012200,2016-11-12,2017-02-02,WhatsApp,Round-trip,PremiumEconomy,PK,KWI,MUX,Medium,1,510.05,70.94,580.99,503.06,77.93,Ticketed,,82,Winter
BK-012201,2023-10-30,2023-11-15,Phone,One-way,PremiumEconomy,SV,JED,ADD,Long,2,2779.04,345.51,3124.55,2606.59,517.96,Ticketed,,16,Autumn
BK-012202,2023-01-15,2023-02-17,Corporate,Round-trip,Economy,SV,KWI,GRU,VeryLong,2,3237.22,633.93,3871.15,3847.35,23.8,Ticketed,,33,Winter
BK-012203,2019-08-24,2019-09-07,Corporate,Round-trip,Business,VN,SGN,AUH,Long,1,2399.61,319.88,2719.49,2293.83,425.66,Ticketed,,14,Autumn
BK-012204,2019-02-08,2019-04-25,Corporate,One-way,Economy,CX,HKG,PVG,Long,6,2651.7,301.36,2953.06,2794.55,158.51,Cancelled,COVID restriction,76,Spring
BK-012205,2024-08-29,2024-10-14,Online,One-way,Economy,KU,KWI,BEY,Medium,3,1128.12,215.93,1344.05,1302.21,41.84,Ticketed,,46,Autumn
BK-012206,2025-08-13,2025-08-24,Online,One-way,Business,G9,PEW,JED,Medium,4,6456.6,1284.3,7740.9,7573.26,167.64,Ticketed,,11,Summer
BK-012207,2024-01-26,2024-03-14,Online,Round-trip,Economy,AZ,MXP,MED,Long,3,4193.79,625.45,4819.24,4876.79,-57.55,Ticketed,,48,Spring
BK-012208,2023-04-19,2023-04-30,Online,Round-trip,First,GF,KHI,BAH,Medium,1,3168.49,387.15,3555.64,2949.32,606.32,Ticketed,,11,Spring
BK-012209,2023-09-14,2023-11-03,Phone,One-way,Business,EY,KWI,ATH,Long,4,15411.68,3283.84,18695.52,18009.07,686.45,Ticketed,,50,Autumn
BK-012210,2024-10-01,2025-01-03,Corporate,One-way,Economy,PK,KWI,SKT,Medium,4,1272.2,267.97,1540.17,1542.58,-2.41,Ticketed,,94,Winter
BK-012211,2020-11-26,2020-12-19,Online,Round-trip,First,KU,KWI,CMN,Long,4,15637.64,3327.57,18965.21,16577.73,2387.48,Cancelled,COVID restriction,23,Winter
BK-012212,2022-09-06,2022-11-09,Online,Round-trip,Economy,GF,KWI,AUH,Short,1,150.93,26.48,177.41,157.98,19.43,Ticketed,,64,Autumn
BK-012213,2022-10-13,2022-12-20,Corporate,Round-trip,Business,KU,KWI,HYD,Medium,2,3222.62,656.41,3879.03,3280.23,598.8,Ticketed,,68,Winter
BK-012214,2017-03-05,2017-05-11,Corporate,One-way,Economy,KU,KWI,DXB,Short,1,240.92,37.56,278.48,245.6,32.88,Ticketed,,67,Spring
BK-012215,2018-12-27,2019-02-26,Walk-in,One-way,Economy,JQ,KWI,BNE,VeryLong,1,1946.88,224.12,2171.0,2134.61,36.39,Ticketed,,61,Winter
BK-012216,2018-02-08,2018-04-26,Online,One-way,Economy,KU,KWI,DOH,Short,2,338.34,60.92,399.26,358.15,41.11,Ticketed,,77,Spring
BK-012217,2022-06-28,2022-08-16,Corporate,Round-trip,Economy,GF,KWI,BAH,Short,2,365.24,62.93,428.17,387.23,40.94,Ticketed,,49,Summer
BK-012218,2022-10-12,2022-12-30,Online,Round-trip,Economy,KU,BGW,KWI,Medium,4,1373.32,291.99,1665.31,1581.16,84.15,Ticketed,,79,Winter
BK-012219,2019-02-17,2019-04-15,Walk-in,Multi-city,Economy,KU,ADL,BLR,Long,3,2616.0,289.04,2905.04,2857.7,47.34,Ticketed,,57,Spring
BK-012220,2025-09-22,2025-09-24,WhatsApp,Round-trip,PremiumEconomy,KU,KWI,ADL,VeryLong,6,14862.6,3101.54,17964.14,15062.78,2901.36,Ticketed,,2,Autumn
BK-012221,2018-01-12,2018-02-08,Walk-in,One-way,Economy,BA,KWI,LHR,Long,6,7973.28,1746.22,9719.5,8574.13,1145.37,Ticketed,,27,Winter
BK-012222,2018-04-01,2018-06-15,WhatsApp,One-way,Economy,XY,KWI,AMS,Long,2,1555.5,288.93,1844.43,1563.73,280.7,Ticketed,,75,Summer
BK-012223,2018-04-19,2018-05-19,Phone,Round-trip,Economy,G9,AUH,DMM,Short,1,131.07,21.95,153.02,133.37,19.65,Ticketed,,30,Spring
BK-012224,2024-04-13,2024-05-31,Online,Round-trip,Economy,KU,KWI,NJF,Medium,2,776.16,101.15,877.31,724.35,152.96,Ticketed,,48,Spring
BK-012225,2025-06-11,2025-06-30,Corporate,Multi-city,Economy,JQ,KWI,BNE,VeryLong,2,4174.28,783.98,4958.26,4563.42,394.84,Ticketed,,19,Summer
BK-012226,2018-08-12,2018-08-25,Corporate,Multi-city,Business,EY,KWI,MAA,Medium,2,1738.28,329.44,2067.72,2050.44,17.28,Ticketed,,13,Summer
BK-012227,2017-02-25,2017-03-12,Phone,One-way,Economy,EY,KWI,ICN,VeryLong,2,1754.44,376.5,2130.94,1808.68,322.26,Ticketed,,15,Spring
BK-012228,2025-09-26,2025-11-04,Online,One-way,Business,GF,MEL,RUH,VeryLong,2,8876.78,915.98,9792.76,9719.26,73.5,Ticketed,,39,Autumn
BK-012229,2025-05-26,2025-07-30,Online,Round-trip,Business,PC,KWI,CAI,Medium,4,3669.16,596.76,4265.92,4223.08,42.84,Ticketed,,65,Summer
BK-012230,2022-05-25,2022-07-18,Corporate,Multi-city,Economy,KU,KWI,CGK,Long,3,2974.77,380.53,3355.3,3180.38,174.92,Cancelled,Medical issue,54,Summer
BK-012231,2025-06-09,2025-09-02,Walk-in,Round-trip,Economy,6E,BOM,HRG,Long,4,2401.72,389.92,2791.64,2316.44,475.2,Ticketed,,85,Autumn
BK-012232,2020-01-21,2020-05-05,WhatsApp,Round-trip,Economy,XY,KWI,RUH,Short,1,216.08,23.06,239.14,217.03,22.11,Cancelled,Schedule change,105,Spring
BK-012233,2015-01-01,2015-03-09,Walk-in,One-way,Economy,XY,KWI,HRG,Medium,2,793.94,103.84,897.78,797.09,100.69,Ticketed,,67,Spring
BK-012234,2025-07-29,2025-08-23,WhatsApp,Round-trip,Economy,QR,JED,KHI,Medium,1,323.93,40.1,364.03,361.44,2.59,Ticketed,,25,Summer
BK-012235,2018-12-13,2019-01-05,Phone,One-way,Economy,WY,KWI,TLV,Medium,3,475.14,47.63,522.77,435.74,87.03,Cancelled,Visa denied,23,Winter
BK-012236,2019-10-31,2019-11-14,Online,One-way,Business,QF,MEL,DOH,VeryLong,2,12108.44,1751.2,13859.64,12878.6,981.04,Ticketed,,14,Autumn
BK-012237,2025-07-20,2025-09-11,WhatsApp,Round-trip,Economy,SG,BOM,SSH,Long,2,1614.44,226.02,1840.46,1835.11,5.35,Ticketed,,53,Autumn
BK-012238,2022-10-21,2022-12-03,Online,Round-trip,PremiumEconomy,VN,KWI,HAN,Long,5,5587.5,766.47,6353.97,6327.72,26.25,Ticketed,,43,Winter
BK-012239,2019-03-08,2019-06-14,Phone,One-way,Economy,KU,KWI,DOH,Short,4,991.4,188.58,1179.98,1146.26,33.72,Cancelled,Airline cancelled,98,Summer
BK-012240,2022-03-15,2022-06-16,Online,Round-trip,Economy,KQ,NBO,ATH,Long,3,2934.48,568.11,3502.59,2950.93,551.66,Cancelled,Price issue,93,Summer
BK-012241,2024-04-30,2024-07-18,Corporate,Round-trip,Economy,KU,KWI,ZRH,Long,4,3564.4,547.17,4111.57,3649.24,462.33,Ticketed,,79,Summer
BK-012242,2025-07-01,2025-08-24,Corporate,Round-trip,Business,6E,JED,BOM,Medium,3,4493.22,942.42,5435.64,4797.38,638.26,Pending,,54,Summer
BK-012243,2018-12-11,2018-12-14,Online,Multi-city,Business,KU,KWI,DEL,Medium,2,2169.98,409.26,2579.24,2585.35,-6.11,Ticketed,,3,Winter
BK-012244,2021-06-12,2021-08-02,Corporate,Multi-city,First,KU,KWI,CCU,Medium,1,1964.36,416.29,2380.65,2065.59,315.06,Ticketed,,51,Summer
BK-012245,2025-03-17,2025-05-20,Walk-in,One-way,First,SV,DMM,DEL,Medium,4,7872.44,1067.98,8940.42,8017.64,922.78,Cancelled,Medical issue,64,Spring
BK-012246,2015-11-19,2016-01-15,Phone,One-way,Business,G9,GRU,LOS,Long,5,9461.25,1847.92,11309.17,11469.26,-160.09,Cancelled,Visa denied,57,Winter
BK-012247,2019-05-31,2019-08-31,Online,Round-trip,First,GF,KWI,ICN,VeryLong,6,23333.58,5111.4,28444.98,26387.7,2057.28,Ticketed,,92,Summer
BK-012248,2019-02-12,2019-04-12,Phone,Round-trip,Economy,TK,KWI,AMS,Long,2,1831.04,324.43,2155.47,2188.13,-32.66,Ticketed,,59,Spring
BK-012249,2015-04-14,2015-05-25,Online,Round-trip,Business,CA,ADD,NRT,Long,2,1985.18,411.75,2396.93,2252.11,144.82,Ticketed,,41,Spring
BK-012250,2015-04-26,2015-06-19,Online,Round-trip,Economy,KU,KWI,DAC,Medium,3,1249.2,145.9,1395.1,1216.98,178.12,Cancelled,Changed plans,54,Summer
BK-012251,2023-12-16,2024-01-20,WhatsApp,Round-trip,Economy,AI,KWI,DEL,Medium,4,1703.16,279.34,1982.5,1814.75,167.75,Ticketed,,35,Winter
BK-012252,2017-05-20,2017-05-21,WhatsApp,One-way,Economy,KQ,NBO,MXP,Long,2,1245.74,235.71,1481.45,1375.6,105.85,Ticketed,,1,Spring
BK-012253,2018-06-17,2018-11-27,Online,One-way,Business,UK,KWI,LHE,Medium,2,2396.96,519.96,2916.92,2621.6,295.32,Ticketed,,163,Autumn
BK-012254,2019-02-18,2019-03-11,Phone,One-way,Economy,PK,CCU,SKT,Short,1,152.26,28.18,180.44,171.93,8.51,Ticketed,,21,Spring
BK-012255,2024-02-23,2024-04-17,WhatsApp,Round-trip,Economy,KU,KWI,BNE,VeryLong,3,4910.94,781.85,5692.79,5181.99,510.8,Ticketed,,54,Spring
BK-012256,2024-05-16,2024-08-14,WhatsApp,One-way,Business,SG,KWI,PEW,Medium,3,3582.27,657.6,4239.87,3703.65,536.22,Cancelled,Personal reason,90,Summer
BK-012257,2025-03-28,2025-06-02,WhatsApp,Round-trip,Economy,KU,KWI,AMM,Medium,2,448.86,96.84,545.7,472.16,73.54,Ticketed,,66,Summer
BK-012258,2023-03-15,2023-04-12,Online,Round-trip,PremiumEconomy,BR,KWI,TPE,VeryLong,3,6730.5,1465.01,8195.51,7629.17,566.34,Ticketed,,28,Spring
BK-012259,2017-10-15,2017-10-26,Online,Round-trip,Economy,KU,KWI,MXP,Long,5,6807.35,749.73,7557.08,7266.06,291.02,Ticketed,,11,Autumn
BK-012260,2017-05-18,2017-10-04,Online,One-way,PremiumEconomy,MS,HRG,LOS,Long,4,2337.84,249.03,2586.87,2340.02,246.85,Cancelled,Airline cancelled,139,Autumn
BK-012261,2017-11-19,2018-02-24,Corporate,Round-trip,Economy,KU,KWI,VIE,Long,1,1284.37,211.3,1495.67,1426.83,68.84,Ticketed,,97,Winter
BK-012262,2023-09-16,2023-10-04,Online,Round-trip,Business,6E,KWI,CMB,Medium,1,757.89,76.54,834.43,780.85,53.58,Ticketed,,18,Autumn
BK-012263,2018-05-23,2018-07-22,Online,One-way,Economy,WY,DMM,PVG,VeryLong,2,1555.48,219.68,1775.16,1649.77,125.39,Ticketed,,60,Summer
BK-012264,2023-05-26,2023-06-08,WhatsApp,Round-trip,Economy,KU,KWI,JED,Short,3,679.5,128.16,807.66,814.21,-6.55,Ticketed,,13,Summer
BK-012265,2019-05-08,2019-06-14,Online,One-way,Economy,OS,TLV,ATH,Medium,2,1446.6,188.97,1635.57,1506.22,129.35,Ticketed,,37,Summer
BK-012266,2025-07-11,2025-07-28,Online,Round-trip,Business,EY,KWI,MUX,Medium,2,2817.4,315.34,3132.74,2631.76,500.98,Ticketed,,17,Summer
BK-012267,2025-04-13,2025-06-25,Walk-in,Round-trip,PremiumEconomy,KU,KWI,ADL,VeryLong,6,22715.22,2665.07,25380.29,24845.88,534.41,Cancelled,Customer no-show,73,Summer
BK-012268,2024-09-06,2024-10-06,Phone,Round-trip,PremiumEconomy,QR,KWI,MAD,Long,3,6576.96,750.2,7327.16,7087.98,239.18,Ticketed,,30,Autumn
BK-012269,2025-11-14,2025-12-25,Walk-in,One-way,Economy,XY,CMN,MCT,Long,4,2335.28,250.98,2586.26,2551.46,34.8,Ticketed,,41,Winter
BK-012270,2019-06-14,2019-07-15,Corporate,One-way,Business,FZ,KWI,ICN,VeryLong,1,4353.9,819.48,5173.38,4875.26,298.12,Ticketed,,31,Summer
BK-012271,2019-08-31,2019-11-28,Online,Round-trip,Economy,KU,KWI,MAN,Long,3,1783.83,391.65,2175.48,1840.55,334.93,Ticketed,,89,Autumn
BK-012272,2023-10-07,2023-11-05,Online,One-way,PremiumEconomy,AZ,KWI,MXP,Long,4,3858.68,690.53,4549.21,4405.19,144.02,Ticketed,,29,Autumn
BK-012273,2021-08-05,2021-09-14,Corporate,Round-trip,PremiumEconomy,WY,KWI,CDG,Long,1,1543.26,226.68,1769.94,1508.88,261.06,Ticketed,,40,Autumn
BK-012274,2023-11-29,2024-01-01,Walk-in,One-way,Economy,KU,KWI,SAW,Long,1,1101.69,143.94,1245.63,1262.09,-16.46,Ticketed,,33,Winter
BK-012275,2015-08-02,2015-11-05,Walk-in,One-way,Economy,AI,KWI,BLR,Medium,5,1943.5,411.79,2355.29,1949.44,405.85,Cancelled,Personal reason,95,Autumn
BK-012276,2024-11-03,2025-01-09,WhatsApp,One-way,Economy,AI,KWI,CCU,Medium,3,1182.96,156.44,1339.4,1201.03,138.37,Ticketed,,67,Winter
BK-012277,2021-12-22,2022-02-12,WhatsApp,One-way,Economy,SV,KWI,SYD,VeryLong,1,1618.67,239.81,1858.48,1644.43,214.05,Ticketed,,52,Winter
BK-012278,2024-08-13,2024-09-26,Phone,Round-trip,Business,NH,KWI,NRT,VeryLong,3,11534.16,1900.2,13434.36,11672.14,1762.22,Ticketed,,44,Autumn
BK-012279,2022-04-07,2022-05-15,Online,One-way,Economy,EK,MAN,MUX,Long,2,2208.06,245.67,2453.73,2145.1,308.63,Ticketed,,38,Spring
BK-012280,2016-07-13,2016-08-23,Online,Round-trip,Business,GF,KWI,MUX,Medium,4,4562.24,464.87,5027.11,4583.5,443.61,Ticketed,,41,Summer
BK-012281,2025-06-27,2025-07-27,Phone,One-way,Economy,LH,MAA,MAN,Long,1,698.56,107.82,806.38,805.1,1.28,Ticketed,,30,Summer
BK-012282,2019-07-25,2019-07-26,Corporate,Round-trip,Business,AZ,SAW,CDG,Short,3,2573.25,503.61,3076.86,2661.33,415.53,Cancelled,Customer no-show,1,Summer
BK-012283,2024-12-14,2024-12-21,Online,Multi-city,Economy,KU,JED,MNL,Long,1,472.97,58.95,531.92,448.14,83.78,Ticketed,,7,Winter
BK-012284,2018-09-19,2018-11-15,Online,One-way,Economy,EY,KWI,BLR,Medium,3,1015.89,193.76,1209.65,1064.48,145.17,Ticketed,,57,Autumn
BK-012285,2019-08-15,2019-09-12,Corporate,One-way,Business,UA,IAD,DAC,Long,6,19479.84,4274.57,23754.41,21419.01,2335.4,Ticketed,,28,Autumn
BK-012286,2024-02-10,2024-03-16,Corporate,Round-trip,Economy,UK,SAW,MAA,Long,3,3246.42,428.22,3674.64,3682.53,-7.89,Ticketed,,35,Spring
BK-012287,2017-04-15,2017-04-24,Walk-in,Multi-city,Economy,G9,BSR,SHJ,Medium,6,1915.08,402.56,2317.64,2143.76,173.88,Ticketed,,9,Spring
BK-012288,2023-04-21,2023-05-04,Corporate,One-way,Business,QR,BGW,SHJ,Medium,1,957.82,128.84,1086.66,1084.5,2.16,Ticketed,,13,Spring
BK-012289,2017-10-31,2017-11-02,Phone,Round-trip,Economy,KU,KWI,NBO,Long,3,2847.9,324.37,3172.27,2890.15,282.12,Ticketed,,2,Autumn
BK-012290,2023-08-22,2023-10-30,Phone,Round-trip,Economy,EK,BAH,AMM,Medium,1,338.01,62.39,400.4,365.09,35.31,Ticketed,,69,Autumn
BK-012291,2025-03-30,2025-05-15,Online,One-way,Economy,IB,CMN,BCN,Long,4,3399.76,455.72,3855.48,3843.13,12.35,Ticketed,,46,Spring
BK-012292,2023-03-23,2023-04-14,Online,Round-trip,Economy,AF,DXB,CDG,Long,5,5805.4,881.72,6687.12,6307.83,379.29,Ticketed,,22,Spring
BK-012293,2019-01-01,2019-01-15,WhatsApp,One-way,Economy,AF,KWI,AMS,Long,3,3231.51,697.23,3928.74,3277.1,651.64,Ticketed,,14,Winter
BK-012294,2022-10-26,2023-01-12,Online,Round-trip,PremiumEconomy,G9,KWI,MAN,Long,2,2256.1,355.83,2611.93,2627.12,-15.19,Ticketed,,78,Winter
BK-012295,2019-03-06,2019-04-21,Corporate,Round-trip,Economy,MH,KWI,KUL,Long,3,1787.25,276.24,2063.49,1818.26,245.23,Ticketed,,46,Spring
BK-012296,2024-08-14,2024-09-20,Online,One-way,Economy,DL,YYZ,LAX,Long,1,368.37,62.19,430.56,424.75,5.81,Ticketed,,37,Autumn
BK-012297,2023-07-14,2023-08-10,Corporate,Round-trip,Business,KU,KWI,DEL,Medium,6,8813.58,937.85,9751.43,8013.58,1737.85,Ticketed,,27,Summer
BK-012298,2022-03-12,2022-03-30,Corporate,Multi-city,Economy,XY,SHJ,DAR,Long,3,1743.21,301.45,2044.66,2022.8,21.86,Ticketed,,18,Spring
BK-012299,2018-12-22,2019-02-18,Online,One-way,Economy,IB,KWI,MAD,Long,4,3607.0,636.97,4243.97,4265.71,-21.74,Cancelled,Price issue,58,Winter
BK-012300,2023-10-04,2023-10-11,WhatsApp,One-way,Economy,VN,KWI,CGK,Long,4,3955.48,499.46,4454.94,3929.23,525.71,Ticketed,,7,Autumn
BK-012301,2018-11-29,2018-12-14,Online,Round-trip,Economy,UL,KWI,CCU,Medium,1,486.29,49.38,535.67,488.16,47.51,Cancelled,Schedule change,15,Winter
BK-012302,2025-05-11,2025-06-15,WhatsApp,One-way,Business,KU,KWI,SGN,Long,1,1809.75,298.3,2108.05,2073.33,34.72,Ticketed,,35,Summer
BK-012303,2025-04-29,2025-05-03,WhatsApp,Round-trip,Business,AI,KWI,BLR,Medium,5,6764.9,871.25,7636.15,6776.76,859.39,Ticketed,,4,Spring
BK-012304,2023-04-06,2023-05-29,Walk-in,One-way,First,QR,KWI,ADL,VeryLong,1,9993.42,1055.86,11049.28,9423.38,1625.9,Cancelled,Airline cancelled,53,Spring
BK-012305,2018-05-03,2018-05-08,Online,One-way,Economy,EK,MED,TPE,VeryLong,1,1521.37,323.2,1844.57,1553.11,291.46,Ticketed,,5,Spring
BK-012306,2018-04-27,2018-05-16,Phone,Round-trip,Economy,WY,LHE,DMM,Medium,2,922.9,121.48,1044.38,918.44,125.94,Ticketed,,19,Spring
BK-012307,2024-01-07,2024-02-06,Walk-in,Round-trip,First,EY,KWI,EVN,Medium,2,3822.38,493.5,4315.88,3858.97,456.91,Ticketed,,30,Winter
BK-012308,2024-11-07,2025-03-03,Phone,Multi-city,Business,G9,AUH,BCN,Long,2,2864.7,391.19,3255.89,3114.49,141.4,Cancelled,Customer no-show,116,Spring
BK-012309,2022-06-07,2022-06-30,Online,One-way,Economy,EY,AUH,HKG,VeryLong,1,1018.15,106.32,1124.47,1132.83,-8.36,Ticketed,,23,Summer
BK-012310,2023-10-22,2024-01-11,Corporate,Round-trip,Economy,PK,ALG,SKT,Long,2,979.06,171.81,1150.87,1010.33,140.54,Cancelled,Changed plans,81,Winter
BK-012311,2022-07-09,2022-08-11,Online,One-way,Economy,UL,CMB,AUH,Medium,3,1009.44,123.54,1132.98,990.18,142.8,Cancelled,Duplicate booking,33,Summer
BK-012312,2025-12-07,2026-03-25,WhatsApp,One-way,Economy,BA,KWI,MAN,Long,1,574.01,61.65,635.66,646.47,-10.81,Cancelled,Schedule change,108,Spring
BK-012313,2024-03-09,2024-04-14,Online,Round-trip,Business,KU,KWI,JNB,Long,1,1625.93,273.96,1899.89,1687.52,212.37,Ticketed,,36,Spring
BK-012314,2025-08-19,2025-08-29,Online,Round-trip,Economy,WY,AUH,MCT,Short,1,135.25,20.07,155.32,130.87,24.45,Ticketed,,10,Summer
BK-012315,2018-05-27,2018-06-30,Corporate,Round-trip,Business,JQ,SAW,MEL,Long,1,1116.1,207.03,1323.13,1104.16,218.97,Ticketed,,34,Summer
BK-012316,2015-07-31,2015-08-01,Online,Round-trip,Economy,6E,SGN,MAA,Long,1,1049.55,141.88,1191.43,1055.64,135.79,Ticketed,,1,Summer
BK-012317,2024-12-06,2025-02-03,WhatsApp,One-way,Economy,BA,KWI,FCO,Long,2,2626.56,499.52,3126.08,3034.45,91.63,Ticketed,,59,Winter
BK-012318,2024-10-22,2024-10-28,Online,Round-trip,PremiumEconomy,SV,ZRH,JED,Long,2,2982.7,568.39,3551.09,2964.15,586.94,Ticketed,,6,Autumn
BK-012319,2025-11-19,2025-12-08,Online,Round-trip,Economy,EK,KWI,CMN,Long,2,942.26,200.28,1142.54,1129.47,13.07,Ticketed,,19,Winter
BK-012320,2024-03-26,2024-04-10,Online,Round-trip,Business,G9,KWI,LHR,Long,2,6449.78,1404.54,7854.32,7334.25,520.07,Ticketed,,15,Spring
BK-012321,2024-08-02,2024-08-26,Walk-in,Round-trip,Economy,DL,KWI,GRU,VeryLong,3,7496.13,1080.81,8576.94,7680.33,896.61,Ticketed,,24,Summer
BK-012322,2024-01-05,2024-03-15,Online,Multi-city,Economy,SV,KWI,BAH,Short,3,734.82,101.12,835.94,830.24,5.7,Ticketed,,70,Spring
BK-012323,2018-11-14,2018-12-16,Online,Round-trip,Business,PK,KWI,MUX,Medium,1,1048.05,214.1,1262.15,1247.13,15.02,Pending,,32,Winter
BK-012324,2018-04-14,2018-06-06,WhatsApp,Round-trip,Economy,EY,MCT,DAC,Medium,2,627.06,125.95,753.01,697.09,55.92,Pending,,53,Summer
BK-012325,2015-01-17,2015-02-25,Walk-in,Round-trip,Economy,FZ,KWI,DXB,Short,6,1471.02,226.83,1697.85,1679.91,17.94,Ticketed,,39,Winter
BK-012326,2019-06-05,2019-07-14,WhatsApp,One-way,Business,WY,SHJ,TPE,VeryLong,4,17640.52,3321.8,20962.32,17193.97,3768.35,Cancelled,COVID restriction,39,Summer
BK-012327,2023-06-30,2023-07-25,Online,One-way,Economy,QR,KWI,HAN,Long,5,5211.1,1067.68,6278.78,5546.76,732.02,Ticketed,,25,Summer
BK-012328,2025-09-08,2025-09-26,Online,Round-trip,Economy,AZ,CDG,BSR,Medium,6,2034.54,349.01,2383.55,2429.55,-46.0,Cancelled,Duplicate booking,18,Autumn
BK-012329,2019-12-12,2020-03-12,Online,One-way,Economy,SG,MCT,MAA,Medium,5,2388.6,491.86,2880.46,2443.45,437.01,Ticketed,,91,Spring
BK-012330,2019-09-15,2019-11-03,Online,One-way,Economy,SA,KWI,NBO,Long,1,851.06,101.99,953.05,837.73,115.32,Ticketed,,49,Autumn
